fecha,temperatura_promedio
2021-01-01,21.818470602641717
2021-01-02,21.986142179691797
2021-01-03,21.89697858530545
2021-01-04,22.022613148458998
2021-01-05,22.27869612052834
2021-01-06,22.3320201432306
2021-01-07,22.390330824435882
2021-01-08,22.523984102641716
2021-01-09,22.689245663593834
2021-01-10,22.689245663593834
2021-01-11,22.917985214501925
2021-01-12,22.976371431480462
2021-01-13,22.988039697440836
2021-01-14,22.97517234053385
2021-01-15,23.13283524752339
2021-01-16,22.902859186846452
2021-01-17,22.856027998761697
2021-01-18,22.77097819386351
2021-01-19,22.66997475068795
2021-01-20,22.668362341634563
2021-01-21,22.7742902447716
2021-01-22,23.000315565767746
2021-01-23,23.143606851265822
2021-01-24,23.364060346725374
2021-01-25,23.610122814254265
2021-01-26,23.799707298981836
2021-01-27,23.78629742253715
2021-01-28,24.178998864611998
2021-01-29,24.520792767749036
2021-01-30,24.538747091909737
2021-01-31,24.377494051045677
2021-02-01,24.261813536186022
2021-02-02,24.394885629746835
2021-02-03,24.375240063979085
2021-02-04,24.532159163043477
2021-02-05,24.673811620115572
2021-02-06,24.81208404856907
2021-02-07,24.756690409053384
2021-02-08,24.634061610484313
2021-02-09,24.661249287011557
2021-02-10,24.76575645156852
2021-02-11,24.976851387727024
2021-02-12,25.142784660704457
2021-02-13,25.016019520913595
2021-02-14,25.085365151485963
2021-02-15,25.058411521188773
2021-02-16,25.072628363236102
2021-02-17,25.109596436984038
2021-02-18,25.35329828343423
2021-02-19,25.37359768175564
2021-02-20,25.394821680930107
2021-02-21,25.3506106172262
2021-02-22,25.324786594661532
2021-02-23,25.385298431342875
2021-02-24,25.293199082828842
2021-02-25,25.15876677930655
2021-02-26,24.782621469730326
2021-02-27,24.547424161254813
2021-02-28,24.55313920624656
2021-03-01,24.7470995936984
2021-03-02,24.939463263621352
2021-03-03,25.090036868877274
2021-03-04,25.50877270665933
2021-03-05,26.054205985002753
2021-03-06,26.32885527531646
2021-03-07,26.401752770776007
2021-03-08,26.34835939859659
2021-03-09,26.281342201706106
2021-03-10,26.428736123004953
2021-03-11,26.678197741607047
2021-03-12,26.914133767886625
2021-03-13,27.18342738992845
2021-03-14,27.099441838745182
2021-03-15,27.063751960374244
2021-03-16,26.83788266510732
2021-03-17,26.873426561227298
2021-03-18,26.80433478948817
2021-03-19,26.741354185470556
2021-03-20,26.53320778921299
2021-03-21,26.085362428040725
2021-03-22,26.03133559686296
2021-03-23,26.094864768849753
2021-03-24,26.14414695872317
2021-03-25,25.945364340946615
2021-03-26,25.770024363648872
2021-03-27,25.591850035773255
2021-03-28,25.414003574023113
2021-03-29,25.274172121629064
2021-03-30,25.4052099635388
2021-03-31,25.049172525041275
2021-04-01,24.86822797564667
2021-04-02,24.890659452394054
2021-04-03,24.81475383668134
2021-04-04,24.67726676678591
2021-04-05,24.706812035360485
2021-04-06,24.922060381810677
2021-04-07,25.05060028618602
2021-04-08,24.880305849752343
2021-04-09,24.755266215052284
2021-04-10,24.209464742570173
2021-04-11,23.97926165506329
2021-04-12,23.948528993670884
2021-04-13,23.97652321119978
2021-04-14,23.823874888965328
2021-04-15,23.639417542102365
2021-04-16,23.44495193478261
2021-04-17,23.406367170610896
2021-04-18,23.62020481975784
2021-04-19,23.77976265822785
2021-04-20,23.820044815217393
2021-04-21,23.86497560332966
2021-04-22,24.100883015272426
2021-04-23,23.78403132567419
2021-04-24,23.457494179003856
2021-04-25,23.397734532333516
2021-04-26,23.531962259631257
2021-04-27,23.47411167625206
2021-04-28,23.449345303659875
2021-04-29,23.306268654237755
2021-04-30,23.31746073582829
2021-05-01,23.472635608007707
2021-05-02,23.382438166895984
2021-05-03,23.60738713029719
2021-05-04,23.63114813745184
2021-05-05,23.591072322509632
2021-05-06,23.55411070817281
2021-05-07,23.471338007567418
2021-05-08,23.427604785910844
2021-05-09,23.198362907539902
2021-05-10,23.13297091056687
2021-05-11,22.910916416758393
2021-05-12,22.910916416758393
2021-05-13,22.92611152380297
2021-05-14,22.955028693450743
2021-05-15,22.81754024036874
2021-05-16,22.709490714226753
2021-05-17,22.82290389763346
2021-05-18,22.870217736378645
2021-05-19,22.72668305971381
2021-05-20,22.689769749312052
2021-05-21,22.612478872592185
2021-05-22,22.466411319345074
2021-05-23,22.51017149779857
2021-05-24,22.414074222206935
2021-05-25,22.425089353742436
2021-05-26,22.64971539350578
2021-05-27,22.653067763071
2021-05-28,22.692484244771602
2021-05-29,22.709240299944966
2021-05-30,22.638661185195378
2021-05-31,22.585743328150798
2021-06-01,22.594632702256465
2021-06-02,22.4547312135388
2021-06-03,22.567702042515137
2021-06-04,22.60454725687947
2021-06-05,22.577629672674735
2021-06-06,22.554129944276283
2021-06-07,22.469661732113376
2021-06-08,22.59533124270776
2021-06-09,22.76129257993946
2021-06-10,22.798279785773254
2021-06-11,22.76666380324711
2021-06-12,22.794158707897633
2021-06-13,22.75953873059989
2021-06-14,22.699853809438633
2021-06-15,22.73667342900385
2021-06-16,22.849116475784264
2021-06-17,22.852430454595485
2021-06-18,22.800659674600993
2021-06-19,22.74365733530545
2021-06-20,22.701347066730875
2021-06-21,22.56416620803522
2021-06-22,22.46032656287837
2021-06-23,22.43039246326362
2021-06-24,22.48271676747386
2021-06-25,22.462427962162902
2021-06-26,22.461775243670886
2021-06-27,22.332102702118874
2021-06-28,22.421944612823335
2021-06-29,22.268227082416068
2021-06-30,22.165171214501928
2021-07-01,22.07406444111172
2021-07-02,22.18074166221794
2021-07-03,22.183774406851953
2021-07-04,22.17366268946065
2021-07-05,22.067808530269676
2021-07-06,21.885313334617504
2021-07-07,21.817774395432032
2021-07-08,21.78755659356082
2021-07-09,21.9175161458448
2021-07-10,21.920926163593837
2021-07-11,21.77244776059439
2021-07-12,21.779766281507978
2021-07-13,21.57393688428729
2021-07-14,21.481937432168408
2021-07-15,21.50383630365988
2021-07-16,21.611767237616956
2021-07-17,21.476716602916895
2021-07-18,21.292827496422678
2021-07-19,21.260984208723173
2021-07-20,21.4711618386076
2021-07-21,21.501333826774903
2021-07-22,21.366146702118876
2021-07-23,21.37970724587232
2021-07-24,21.506147809163455
2021-07-25,21.590937574298295
2021-07-26,21.598488481425427
2021-07-27,21.437019844386352
2021-07-28,21.43046302641717
2021-07-29,21.394727334204735
2021-07-30,21.329865059988993
2021-07-31,21.29006332319758
2021-08-01,21.077717690011006
2021-08-02,20.99269413869015
2021-08-03,20.932881972069346
2021-08-04,21.00386860209136
2021-08-05,21.119376059988994
2021-08-06,21.14639751884975
2021-08-07,21.106903444413867
2021-08-08,21.00420970913594
2021-08-09,20.799325831865712
2021-08-10,20.55333339336819
2021-08-11,20.171922401623554
2021-08-12,20.152881812740784
2021-08-13,20.311632917859107
2021-08-14,20.422407547468353
2021-08-15,20.375267624931205
2021-08-16,20.232424333104017
2021-08-17,20.323330083516787
2021-08-18,20.328804355531094
2021-08-19,20.383681491056684
2021-08-20,20.35048060773252
2021-08-21,20.321965608145298
2021-08-22,20.242338753439736
2021-08-23,20.098398185470558
2021-08-24,19.99469702627958
2021-08-25,19.780279714639516
2021-08-26,19.55584712837094
2021-08-27,19.617158219730324
2021-08-28,19.506630831728124
2021-08-29,19.544597131810676
2021-08-30,19.486593958172815
2021-08-31,19.505642531232805
2021-09-01,19.682045808750686
2021-09-02,19.901331315354984
2021-09-03,19.907972893918547
2021-09-04,19.854248894606492
2021-09-05,19.82325041056687
2021-09-06,19.93544661447441
2021-09-07,19.922753025316453
2021-09-08,19.800343413731426
2021-09-09,19.558398585167858
2021-09-10,19.744506874656025
2021-09-11,19.79092060828288
2021-09-12,19.560720406851953
2021-09-13,19.545702794372595
2021-09-14,19.400818232526138
2021-09-15,19.475311765822784
2021-09-16,19.47922852655476
2021-09-17,19.257162493120525
2021-09-18,19.380991727985695
2021-09-19,19.73681645266923
2021-09-20,19.789062458585576
2021-09-21,19.750369969592736
2021-09-22,19.716759759906438
2021-09-23,19.634429269124933
2021-09-24,19.579481003439735
2021-09-25,19.81364157526142
2021-09-26,19.778010033984593
2021-09-27,19.806576356631815
2021-09-28,19.79145596560264
2021-09-29,20.03114942198679
2021-09-30,20.006927212162907
2021-10-01,19.91403522096863
2021-10-02,19.83748898816731
2021-10-03,19.739481692625205
2021-10-04,19.72868532526142
2021-10-05,19.796054202531643
2021-10-06,19.643538930930106
2021-10-07,19.49283309129059
2021-10-08,19.19900795548982
2021-10-09,19.34354868464502
2021-10-10,19.52085414501926
2021-10-11,19.67388923527793
2021-10-12,19.70947385167859
2021-10-13,19.262303643024218
2021-10-14,19.31850066978536
2021-10-15,19.356132201843696
2021-10-16,19.346923902311506
2021-10-17,19.380351387314256
2021-10-18,19.375029702118876
2021-10-19,19.458708846037425
2021-10-20,19.432631796505227
2021-10-21,19.633151197853604
2021-10-22,19.628539065079803
2021-10-23,19.454231138002196
2021-10-24,19.508449350577873
2021-10-25,19.61843188373693
2021-10-26,19.777091076362137
2021-10-27,19.80401829664282
2021-10-28,19.739917439873416
2021-10-29,19.55679843148046
2021-10-30,19.463175136901487
2021-10-31,19.481872164556965
2021-11-01,19.622897347826086
2021-11-02,19.638414407264722
2021-11-03,19.98910071560264
2021-11-04,19.88873871064942
2021-11-05,19.84428783007705
2021-11-06,19.825129465052285
2021-11-07,19.8716469466153
2021-11-08,19.87843918024216
2021-11-09,19.798267883324158
2021-11-10,19.871954734246014
2021-11-11,20.057583106356628
2021-11-12,19.936781780407262
2021-11-13,20.03314282250963
2021-11-14,19.893355389309303
2021-11-15,19.965332966015406
2021-11-16,19.851315352366537
2021-11-17,19.590225909603742
2021-11-18,19.539100288662635
2021-11-19,19.60657139735828
2021-11-20,19.620973296917995
2021-11-21,19.77452847344524
2021-11-22,19.73462822826087
2021-11-23,20.029472344386352
2021-11-24,20.28580297743533
2021-11-25,20.17313759466153
2021-11-26,19.767953900935606
2021-11-27,19.86060800598514
2021-11-28,20.211825539075395
2021-11-29,20.114127960374244
2021-11-30,19.987953631122725
2021-12-01,20.13613016139241
2021-12-02,20.150458454320304
2021-12-03,20.47790397096863
2021-12-04,20.52882967749037
2021-12-05,20.689081885388003
2021-12-06,20.371822932581175
2021-12-07,20.44883215313704
2021-12-08,20.321206117226197
2021-12-09,20.33311641084205
2021-12-10,20.452637326774905
2021-12-11,20.41144717391304
2021-12-12,20.300094395844802
2021-12-13,20.245802565079803
2021-12-14,20.308520783709408
2021-12-15,20.341137870665932
2021-12-16,20.330351963401206
2021-12-17,20.594748642129886
2021-12-18,20.59458972427078
2021-12-19,20.57171933062741
2021-12-20,20.590738457760043
2021-12-21,20.634969059438635
2021-12-22,20.72908201912493
2021-12-23,20.97128868478261
2021-12-24,21.18222154856907
2021-12-25,21.200847993533298
2021-12-26,21.514943623142543
2021-12-27,21.19164917212438
2021-12-28,21.014742595211885
2021-12-29,21.111648897771055
2021-12-30,21.315473476197027
2021-12-31,21.349964396670337
